app_country,schengen_state,year,app,total_issued,mev_issued,ltv,rejected,code_schengen,code_app,visa_free
Namibia,Germany,2020,767,717,509,0,50,DE,,f
Namibia,Germany,2021,569,483,476,0,57,DE,,f
Namibia,Netherlands,2012,1,0,0,0,1,NL,,f
Namibia,Spain,2009,558,532,0,0,26,ES,,f
Namibia,Spain,2010,559,513,0,0,46,ES,,f
Namibia,Spain,2011,805,736,0,0,5,ES,,f
Namibia,Spain,2012,593,554,52,0,8,ES,,f
Namibia,Spain,2013,602,555,133,0,15,ES,,f
Namibia,Spain,2014,659,615,164,0,12,ES,,f
Namibia,Spain,2015,834,814,141,0,13,ES,,f
Namibia,Spain,2016,793,757,135,0,7,ES,,f
Namibia,Spain,2017,1068,1011,151,1,33,ES,,f
Namibia,Spain,2018,1425,1339,176,2,40,ES,,f
Namibia,Spain,2019,1378,1294,133,6,55,ES,,f
Namibia,Spain,2020,256,217,30,0,11,ES,,f
Namibia,Spain,2021,310,252,35,0,30,ES,,f
Nepal,Denmark,2009,1074,979,0,0,95,DK,NP,f
Nepal,Denmark,2010,1011,949,88,0,62,DK,NP,f
Nepal,Denmark,2011,1461,1034,113,0,125,DK,NP,f
Nepal,Denmark,2012,1290,1000,153,0,162,DK,NP,f
Nepal,Denmark,2013,1372,1142,175,0,119,DK,NP,f
Nepal,Denmark,2014,1224,1019,134,0,91,DK,NP,f
Nepal,Denmark,2015,1463,1284,116,0,117,DK,NP,f
Nepal,Denmark,2016,2049,1759,363,0,196,DK,NP,f
Nepal,Denmark,2017,1722,1502,394,0,169,DK,NP,f
Nepal,Finland,2009,230,60,0,0,170,FI,NP,f
Nepal,Finland,2010,211,125,13,0,86,FI,NP,f
Nepal,Finland,2011,218,148,14,0,70,FI,NP,f
Nepal,Finland,2012,320,241,20,0,79,FI,NP,f
Nepal,Finland,2013,327,214,6,1,112,FI,NP,f
Nepal,Finland,2014,381,313,5,3,65,FI,NP,f
Nepal,Finland,2015,505,315,5,4,174,FI,NP,f
Nepal,Finland,2016,515,379,11,2,122,FI,NP,f
Nepal,Finland,2017,573,369,3,0,198,FI,NP,f
Nepal,Finland,2018,687,553,18,5,124,FI,NP,f
Nepal,Finland,2019,880,439,9,0,441,FI,NP,f
Nepal,Finland,2020,121,60,1,0,61,FI,NP,f
Nepal,Finland,2021,214,143,1,0,45,FI,NP,f
Nepal,France,2009,305,131,0,0,174,FR,NP,f
Nepal,France,2010,2430,1993,196,0,437,FR,NP,f
Nepal,France,2011,2594,2118,114,0,476,FR,NP,f
Nepal,France,2012,3076,2553,158,0,523,FR,NP,f
Nepal,France,2013,3096,2496,259,2,598,FR,NP,f
Nepal,France,2014,1460,1217,182,0,243,FR,NP,f
Nepal,France,2015,1,1,0,0,0,FR,NP,f
Nepal,France,2016,1,1,0,0,0,FR,NP,f
Nepal,Germany,2009,2114,1682,0,0,432,DE,NP,f
Nepal,Germany,2010,2680,2199,217,0,481,DE,NP,f
Nepal,Germany,2011,2869,2071,215,0,798,DE,NP,f
Nepal,Germany,2012,2891,2099,181,0,792,DE,NP,f
Nepal,Germany,2013,3464,2980,343,3,481,DE,NP,f
Nepal,Germany,2014,3842,3391,324,0,451,DE,NP,f
Nepal,Germany,2015,4465,3925,400,0,540,DE,NP,f
Nepal,Germany,2016,4866,3914,3914,0,952,DE,NP,f
Nepal,Germany,2017,5247,4179,4107,1,1067,DE,NP,f
Nepal,Germany,2018,5087,4026,3994,1,1060,DE,NP,f
Nepal,Germany,2019,6668,5548,5541,4,1116,DE,NP,f
Nepal,Germany,2020,1488,1123,1122,0,365,DE,NP,f
Nepal,Germany,2021,1139,824,781,0,291,DE,NP,f
Nepal,Netherlands,2012,175,127,95,0,46,NL,NP,f
Nepal,Netherlands,2013,114,97,87,0,15,NL,NP,f
Nepal,Netherlands,2014,135,120,86,1,14,NL,NP,f
Nepal,Netherlands,2015,100,90,65,0,10,NL,NP,f
Nepal,Netherlands,2016,647,316,211,0,313,NL,NP,f
Nepal,Netherlands,2017,1502,723,483,0,773,NL,NP,f
Nepal,Netherlands,2018,1653,973,695,0,633,NL,NP,f
Nepal,Netherlands,2019,1822,831,570,0,944,NL,NP,f
Nepal,Netherlands,2020,358,193,68,0,155,NL,NP,f
Nepal,Norway,2009,2,1,0,0,1,NO,NP,f
Nepal,Norway,2010,0,0,0,0,0,NO,NP,f
Nepal,Norway,2011,1,1,0,0,0,NO,NP,f
Nepal,Norway,2012,0,0,0,0,0,NO,NP,f
Nepal,Norway,2013,4,0,0,0,4,NO,NP,f
Nepal,Switzerland,2009,967,752,0,0,215,CH,NP,f
Nepal,Switzerland,2010,807,762,0,0,45,CH,NP,f
Nepal,Switzerland,2011,906,788,205,0,118,CH,NP,f
Nepal,Switzerland,2012,885,802,153,0,83,CH,NP,f
Nepal,Switzerland,2013,890,796,111,7,87,CH,NP,f
Nepal,Switzerland,2014,1089,916,120,5,168,CH,NP,f
Nepal,Switzerland,2015,1553,1166,168,2,385,CH,NP,f
Nepal,Switzerland,2016,2206,1635,242,1,570,CH,NP,f
Nepal,Switzerland,2017,2200,1656,277,6,538,CH,NP,f
Nepal,Switzerland,2018,3037,2383,261,4,650,CH,NP,f
Nepal,Switzerland,2019,3705,2759,321,3,943,CH,NP,f
Nepal,Switzerland,2020,402,274,39,0,128,CH,NP,f
Nepal,Switzerland,2021,381,309,96,0,72,CH,NP,f
Netherlands,Austria,2009,1,1,0,0,0,AT,NL,f
Netherlands,Austria,2010,5,5,2,0,0,AT,NL,f
Netherlands,Austria,2011,4,4,4,0,0,AT,NL,f
Netherlands,Austria,2012,3,3,3,0,0,AT,NL,f
Netherlands,Austria,2013,6,6,0,0,0,AT,NL,f
Netherlands,Austria,2014,5,5,5,0,0,AT,NL,f
Netherlands,Austria,2015,3,3,3,0,0,AT,NL,f
Netherlands,Belgium,2009,3,3,0,0,0,BE,NL,f
Netherlands,Belgium,2010,3,3,1,0,0,BE,NL,f
Netherlands,Belgium,2011,3,1,1,0,2,BE,NL,f
Netherlands,Belgium,2012,49,45,44,0,0,BE,NL,f
Netherlands,Belgium,2013,6,6,6,0,0,BE,NL,f
Netherlands,Belgium,2014,4,3,3,0,0,BE,NL,f
Netherlands,Belgium,2015,2,1,0,0,0,BE,NL,f
Netherlands,Belgium,2016,7,5,4,0,0,BE,NL,f
Netherlands,Belgium,2017,9,7,5,0,1,BE,NL,f
Netherlands,Belgium,2018,9,5,3,0,3,BE,NL,f
Netherlands,Belgium,2019,6,4,3,0,0,BE,NL,f
Netherlands,Belgium,2020,9,6,5,0,0,BE,NL,f
Netherlands,Belgium,2021,9,5,4,0,0,BE,NL,f
Netherlands,Czechia,2009,5,5,0,0,0,CZ,NL,f
Netherlands,Czechia,2010,3,3,2,0,0,CZ,NL,f
Netherlands,Denmark,2009,1,1,0,0,0,DK,NL,f
Netherlands,Denmark,2010,2,2,0,0,0,DK,NL,f
Netherlands,Denmark,2011,6,1,0,0,0,DK,NL,f
Netherlands,Denmark,2012,1,0,0,0,0,DK,NL,f
Netherlands,Denmark,2013,6,0,0,0,0,DK,NL,f
Netherlands,Denmark,2014,7,1,0,0,0,DK,NL,f
Netherlands,Denmark,2015,6,6,1,0,0,DK,NL,f
Netherlands,Denmark,2016,9,9,5,0,0,DK,NL,f
Netherlands,Denmark,2017,8,7,0,0,0,DK,NL,f
Netherlands,Denmark,2018,26,26,0,0,0,DK,NL,f
Netherlands,Denmark,2019,23,21,1,0,0,DK,NL,f
Netherlands,Denmark,2020,3,3,0,0,0,DK,NL,f
Netherlands,Denmark,2021,2,1,1,0,0,DK,NL,f
Netherlands,Finland,2009,1,1,0,0,0,FI,NL,f
Netherlands,Finland,2010,1,1,1,0,0,FI,NL,f
Netherlands,Finland,2013,1,0,0,1,0,FI,NL,f
Netherlands,Finland,2014,4,3,2,1,0,FI,NL,f
Netherlands,Finland,2015,5,2,1,3,0,FI,NL,f
Netherlands,France,2009,22,22,0,0,0,FR,NL,f
Netherlands,Germany,2009,29,26,0,0,3,DE,NL,f
Netherlands,Germany,2010,30,29,0,0,1,DE,NL,f
Netherlands,Germany,2011,46,43,5,0,3,DE,NL,f
Netherlands,Germany,2012,31,31,1,0,0,DE,NL,f
Netherlands,Germany,2013,26,25,0,0,1,DE,NL,f
Netherlands,Germany,2014,19,16,0,2,1,DE,NL,f
Netherlands,Germany,2015,23,22,0,1,0,DE,NL,f
Netherlands,Germany,2016,32,32,31,0,0,DE,NL,f
Netherlands,Germany,2017,15,12,12,3,0,DE,NL,f
Netherlands,Germany,2018,11,11,11,0,0,DE,NL,f
Netherlands,Germany,2019,16,16,15,0,0,DE,NL,f
Netherlands,Germany,2020,5,5,4,0,0,DE,NL,f
Netherlands,Germany,2021,6,6,6,0,0,DE,NL,f
Netherlands,Greece,2009,13,13,0,0,0,GR,NL,f
Netherlands,Greece,2010,11,11,6,0,0,GR,NL,f
Netherlands,Greece,2011,2,2,0,0,0,GR,NL,f
Netherlands,Greece,2012,3,3,2,0,0,GR,NL,f
Netherlands,Greece,2013,12,12,3,0,0,GR,NL,f
Netherlands,Greece,2014,6,6,1,0,0,GR,NL,f
Netherlands,Italy,2009,3,3,0,0,0,IT,NL,f
Netherlands,Italy,2010,1,1,1,0,0,IT,NL,f
Netherlands,Italy,2011,0,0,0,0,0,IT,NL,f
Netherlands,Italy,2013,1,1,1,0,0,IT,NL,f
Netherlands,Italy,2014,1,1,1,0,0,IT,NL,f
Netherlands,Italy,2016,4,4,3,0,0,IT,NL,f
Netherlands,Italy,2017,3,2,2,1,0,IT,NL,f
Netherlands,Italy,2018,3,3,2,0,0,IT,NL,f
Netherlands,Italy,2019,4,4,4,0,0,IT,NL,f
Netherlands,Italy,2020,4,4,4,0,0,IT,NL,f
Netherlands,Italy,2021,3,3,1,0,0,IT,NL,f
Netherlands,Latvia,2010,1,1,0,0,0,LV,NL,f
Netherlands,Latvia,2013,1,1,0,0,0,LV,NL,f
Netherlands,Lithuania,2009,0,0,0,0,0,LT,NL,f
Netherlands,Lithuania,2011,1,1,0,0,0,LT,NL,f
Netherlands,Lithuania,2012,1,1,1,0,0,LT,NL,f
Netherlands,Lithuania,2014,1,1,0,0,0,LT,NL,f
Netherlands,Lithuania,2016,1,1,1,0,0,LT,NL,f
Netherlands,Luxembourg,2010,1,1,1,0,0,LU,NL,f
Netherlands,Luxembourg,2017,1,0,0,0,1,LU,NL,f
Netherlands,Luxembourg,2018,2,1,1,0,1,LU,NL,f
Netherlands,Malta,2009,2,2,0,0,0,MT,NL,f
Netherlands,Malta,2010,1,1,0,0,0,MT,NL,f
Netherlands,Netherlands,2009,184,156,0,0,28,NL,NL,f
Netherlands,Netherlands,2010,154,132,30,0,22,NL,NL,f
Netherlands,Netherlands,2011,323,281,60,0,36,NL,NL,f
Netherlands,Netherlands,2012,247,218,60,0,23,NL,NL,f
Netherlands,Netherlands,2013,406,366,83,3,37,NL,NL,f
Netherlands,Netherlands,2014,464,425,124,4,34,NL,NL,f
Netherlands,Netherlands,2015,615,549,250,2,41,NL,NL,f
Netherlands,Netherlands,2016,558,522,270,4,18,NL,NL,f
Netherlands,Netherlands,2017,793,672,388,59,34,NL,NL,f
Netherlands,Netherlands,2018,947,873,531,13,34,NL,NL,f
Netherlands,Netherlands,2019,746,645,484,10,65,NL,NL,f
Netherlands,Netherlands,2020,305,229,128,17,33,NL,NL,f
Netherlands,Netherlands,2021,326,248,106,41,44,NL,NL,f
Netherlands,Norway,2009,0,0,0,0,0,NO,NL,f
Netherlands,Norway,2010,3,2,2,0,1,NO,NL,f
Netherlands,Norway,2011,12,6,2,0,6,NO,NL,f
Netherlands,Norway,2012,3,2,2,0,1,NO,NL,f
Netherlands,Norway,2013,5,4,2,0,1,NO,NL,f
Netherlands,Norway,2014,4,2,1,0,2,NO,NL,f
Netherlands,Norway,2015,6,6,2,0,0,NO,NL,f
Netherlands,Norway,2016,6,3,2,3,0,NO,NL,f
Netherlands,Norway,2017,3,3,1,0,0,NO,NL,f
Netherlands,Norway,2018,4,1,1,3,0,NO,NL,f
Netherlands,Norway,2019,0,0,0,1,0,NO,NL,f
Netherlands,Norway,2020,0,0,0,2,0,NO,NL,f
Netherlands,Norway,2021,1,0,0,2,0,NO,NL,f
Netherlands,Poland,2009,2,0,0,0,2,PL,NL,f
Netherlands,Poland,2010,3,2,1,0,1,PL,NL,f
Netherlands,Poland,2011,3,1,0,0,2,PL,NL,f
Netherlands,Poland,2012,6,6,1,0,0,PL,NL,f
Netherlands,Poland,2013,2,1,0,1,0,PL,NL,f
Netherlands,Poland,2014,1,1,1,0,0,PL,NL,f
Netherlands,Poland,2015,1,0,1,1,0,PL,NL,f
Netherlands,Poland,2017,1,1,1,0,0,PL,NL,f
Netherlands,Portugal,2009,0,0,0,0,0,PT,NL,f
Netherlands,Portugal,2010,2,2,0,0,0,PT,NL,f
Netherlands,Portugal,2017,4,0,0,3,1,PT,NL,f
Netherlands,Portugal,2018,1,1,0,0,0,PT,NL,f
Netherlands,Slovenia,2014,1,1,1,0,0,SI,NL,f
Netherlands,Slovenia,2021,1,1,0,0,0,SI,NL,f
Netherlands,Spain,2009,32,21,0,0,11,ES,NL,f
Netherlands,Spain,2010,21,15,0,0,6,ES,NL,f
Netherlands,Spain,2011,41,30,0,0,1,ES,NL,f
Netherlands,Spain,2012,31,18,0,0,3,ES,NL,f
Netherlands,Spain,2013,32,21,0,2,0,ES,NL,f
Netherlands,Spain,2014,26,20,0,2,0,ES,NL,f
Netherlands,Spain,2015,20,15,0,3,0,ES,NL,f
Netherlands,Spain,2016,10,9,0,0,0,ES,NL,f
Netherlands,Spain,2017,8,5,0,0,0,ES,NL,f
Netherlands,Spain,2018,4,4,0,0,0,ES,NL,f
Netherlands,Spain,2019,5,4,0,0,0,ES,NL,f
Netherlands,Spain,2021,1,2,0,0,0,ES,NL,f
Netherlands,Sweden,2009,3,1,0,0,2,SE,NL,f
Netherlands,Sweden,2012,1,0,0,0,0,SE,NL,f
Netherlands,Sweden,2013,2,0,0,0,0,SE,NL,f
Netherlands,Switzerland,2009,30,27,0,0,3,CH,NL,f
Netherlands,Switzerland,2010,27,24,0,0,3,CH,NL,f
Netherlands,Switzerland,2011,13,13,11,0,0,CH,NL,f
Netherlands,Switzerland,2012,48,48,37,0,0,CH,NL,f
Netherlands,Switzerland,2013,25,25,12,0,0,CH,NL,f
Netherlands,Switzerland,2014,7,6,4,1,0,CH,NL,f
Netherlands,Switzerland,2015,6,5,4,0,1,CH,NL,f
Netherlands,Switzerland,2016,1,1,0,0,0,CH,NL,f
Netherlands,Switzerland,2018,3,3,2,0,0,CH,NL,f
Netherlands,Switzerland,2019,3,3,1,0,0,CH,NL,f
Netherlands,Switzerland,2021,2,2,2,0,0,CH,NL,f
New Zealand,France,2009,344,339,0,0,5,FR,NZ,t
New Zealand,France,2010,193,188,28,0,5,FR,NZ,t
New Zealand,France,2011,224,216,16,0,8,FR,NZ,t
New Zealand,France,2012,296,288,17,0,8,FR,NZ,t
New Zealand,France,2013,391,381,12,4,6,FR,NZ,t
New Zealand,France,2014,364,359,19,0,5,FR,NZ,t
New Zealand,France,2015,727,700,26,0,12,FR,NZ,t
New Zealand,France,2016,847,830,26,0,8,FR,NZ,t
New Zealand,France,2017,1066,1051,118,0,6,FR,NZ,t
New Zealand,France,2018,759,742,174,0,9,FR,NZ,t
New Zealand,France,2019,694,666,68,0,25,FR,NZ,t
New Zealand,France,2020,104,91,11,0,7,FR,NZ,t
New Zealand,France,2021,24,21,7,0,2,FR,NZ,t
New Zealand,Germany,2009,336,321,0,0,15,DE,NZ,t
New Zealand,Germany,2010,328,324,6,0,4,DE,NZ,t
New Zealand,Germany,2011,360,353,9,0,7,DE,NZ,t
New Zealand,Germany,2012,324,319,2,0,5,DE,NZ,t
New Zealand,Germany,2013,370,305,5,46,19,DE,NZ,t
New Zealand,Germany,2014,362,309,12,38,15,DE,NZ,t
New Zealand,Germany,2015,342,326,16,13,3,DE,NZ,t
New Zealand,Germany,2016,344,340,322,1,3,DE,NZ,t
New Zealand,Germany,2017,419,406,386,4,9,DE,NZ,t
New Zealand,Germany,2018,545,541,534,2,2,DE,NZ,t
New Zealand,Germany,2019,706,682,673,4,20,DE,NZ,t
New Zealand,Germany,2020,77,74,72,0,3,DE,NZ,t
New Zealand,Germany,2021,23,18,18,0,3,DE,NZ,t
New Zealand,Greece,2009,28,28,0,0,0,GR,NZ,t
New Zealand,Greece,2010,31,31,0,0,0,GR,NZ,t
New Zealand,Greece,2011,46,46,5,0,0,GR,NZ,t
New Zealand,Greece,2012,32,32,11,0,0,GR,NZ,t
New Zealand,Greece,2013,37,37,11,3,0,GR,NZ,t
New Zealand,Greece,2014,57,57,10,0,0,GR,NZ,t
New Zealand,Greece,2015,44,43,13,1,0,GR,NZ,t
New Zealand,Italy,2009,247,246,0,0,1,IT,NZ,t
New Zealand,Italy,2010,233,232,150,0,1,IT,NZ,t
New Zealand,Italy,2011,371,369,218,0,2,IT,NZ,t
New Zealand,Italy,2012,361,361,312,0,0,IT,NZ,t
New Zealand,Italy,2013,441,288,96,153,0,IT,NZ,t
New Zealand,Italy,2014,426,349,120,77,0,IT,NZ,t
New Zealand,Italy,2015,594,575,198,7,12,IT,NZ,t
New Zealand,Italy,2016,352,347,80,4,1,IT,NZ,t
New Zealand,Italy,2017,418,417,78,0,1,IT,NZ,t
New Zealand,Italy,2018,517,517,121,0,0,IT,NZ,t
New Zealand,Italy,2019,595,589,175,0,6,IT,NZ,t
New Zealand,Italy,2020,83,82,27,0,1,IT,NZ,t
New Zealand,Italy,2021,8,7,7,0,1,IT,NZ,t
New Zealand,Netherlands,2009,156,154,0,0,2,NL,NZ,t
New Zealand,Netherlands,2010,152,152,105,0,0,NL,NZ,t
New Zealand,Netherlands,2011,235,227,193,0,5,NL,NZ,t
New Zealand,Netherlands,2012,267,263,250,0,0,NL,NZ,t
New Zealand,Netherlands,2013,283,282,282,0,1,NL,NZ,t
New Zealand,Netherlands,2014,261,256,256,3,1,NL,NZ,t
New Zealand,Netherlands,2015,322,308,308,1,8,NL,NZ,t
New Zealand,Netherlands,2016,226,203,200,2,16,NL,NZ,t
New Zealand,Netherlands,2017,324,298,295,0,21,NL,NZ,t
New Zealand,Netherlands,2018,434,393,389,1,26,NL,NZ,t
New Zealand,Netherlands,2019,501,426,415,2,50,NL,NZ,t
New Zealand,Netherlands,2020,20,19,9,0,1,NL,NZ,t
New Zealand,Netherlands,2021,18,13,2,0,3,NL,NZ,t
New Zealand,Poland,2009,4,4,0,0,0,PL,NZ,t
New Zealand,Poland,2010,17,17,0,0,0,PL,NZ,t
New Zealand,Poland,2011,8,8,0,0,0,PL,NZ,t
New Zealand,Poland,2012,8,8,3,0,0,PL,NZ,t
New Zealand,Poland,2013,21,21,14,0,0,PL,NZ,t
New Zealand,Poland,2014,20,20,6,0,0,PL,NZ,t
New Zealand,Poland,2015,22,22,5,0,0,PL,NZ,t
New Zealand,Poland,2016,28,26,11,2,0,PL,NZ,t
New Zealand,Poland,2017,19,19,9,0,0,PL,NZ,t
New Zealand,Poland,2018,35,35,13,0,0,PL,NZ,t
New Zealand,Poland,2019,54,54,23,0,0,PL,NZ,t
New Zealand,Poland,2020,5,5,3,0,0,PL,NZ,t
New Zealand,Spain,2009,56,52,0,0,4,ES,NZ,t
New Zealand,Spain,2010,79,78,2,0,1,ES,NZ,t
New Zealand,Spain,2011,145,140,4,0,0,ES,NZ,t
New Zealand,Spain,2012,126,123,3,0,2,ES,NZ,t
New Zealand,Spain,2013,151,149,10,0,0,ES,NZ,t
New Zealand,Spain,2014,104,108,3,0,0,ES,NZ,t
New Zealand,Spain,2015,94,112,5,0,0,ES,NZ,t
New Zealand,Spain,2016,127,143,3,0,0,ES,NZ,t
New Zealand,Spain,2017,119,147,7,0,0,ES,NZ,t
New Zealand,Spain,2018,198,233,11,0,3,ES,NZ,t
New Zealand,Spain,2019,308,340,11,0,0,ES,NZ,t
New Zealand,Spain,2020,40,42,4,0,0,ES,NZ,t
New Zealand,Spain,2021,14,18,7,0,0,ES,NZ,t
New Zealand,Switzerland,2009,149,141,0,0,8,CH,NZ,t
New Zealand,Switzerland,2010,118,114,0,0,4,CH,NZ,t
New Zealand,Switzerland,2011,120,119,47,0,1,CH,NZ,t
New Zealand,Switzerland,2012,58,58,30,0,0,CH,NZ,t
New Zealand,Switzerland,2013,212,98,36,114,0,CH,NZ,t
New Zealand,Switzerland,2014,154,149,89,5,0,CH,NZ,t
New Zealand,Switzerland,2015,145,144,89,0,1,CH,NZ,t
New Zealand,Switzerland,2016,121,120,116,0,1,CH,NZ,t
New Zealand,Switzerland,2017,130,130,128,0,0,CH,NZ,t
New Zealand,Switzerland,2018,247,247,236,0,0,CH,NZ,t
New Zealand,Switzerland,2019,295,288,277,2,5,CH,NZ,t
New Zealand,Switzerland,2020,34,31,28,0,3,CH,NZ,t
New Zealand,Switzerland,2021,4,4,4,0,0,CH,NZ,t
Nicaragua,Denmark,2009,48,48,0,0,0,DK,NI,t
Nicaragua,Denmark,2010,29,25,12,0,4,DK,NI,t
Nicaragua,Denmark,2011,28,28,5,0,0,DK,NI,t
Nicaragua,Denmark,2012,9,9,4,0,0,DK,NI,t
Nicaragua,Denmark,2013,1,0,0,0,0,DK,NI,t
Nicaragua,Finland,2009,1,1,0,0,0,FI,NI,t
Nicaragua,Finland,2010,5,5,5,0,0,FI,NI,t
Nicaragua,Finland,2011,4,4,3,0,0,FI,NI,t
Nicaragua,Finland,2013,3,3,0,0,0,FI,NI,t
Nicaragua,France,2009,0,0,0,0,0,FR,NI,t
Nicaragua,France,2010,0,0,0,0,0,FR,NI,t
Nicaragua,France,2011,0,0,0,0,0,FR,NI,t
Nicaragua,France,2015,2,2,0,0,0,FR,NI,t
Nicaragua,France,2016,7,7,0,0,0,FR,NI,t
Nicaragua,France,2017,3,2,0,0,1,FR,NI,t
Nicaragua,France,2018,1,0,0,0,1,FR,NI,t
Nicaragua,Germany,2009,6,5,0,0,1,DE,NI,t
Nicaragua,Germany,2010,6,5,1,0,1,DE,NI,t
Nicaragua,Germany,2011,11,11,1,0,0,DE,NI,t
Nicaragua,Germany,2012,11,10,1,0,1,DE,NI,t
Nicaragua,Germany,2013,9,8,1,0,1,DE,NI,t
Nicaragua,Germany,2014,14,14,9,0,0,DE,NI,t
Nicaragua,Germany,2015,8,7,3,0,1,DE,NI,t
Nicaragua,Germany,2016,9,8,8,0,1,DE,NI,t
Nicaragua,Germany,2017,13,13,13,0,0,DE,NI,t
Nicaragua,Germany,2018,7,7,7,0,0,DE,NI,t
Nicaragua,Germany,2019,5,5,5,0,0,DE,NI,t
Nicaragua,Germany,2020,3,3,3,0,0,DE,NI,t
Nicaragua,Germany,2021,1,1,1,0,0,DE,NI,t
Nicaragua,Italy,2009,10,10,0,0,0,IT,NI,t
Nicaragua,Italy,2010,8,8,2,0,0,IT,NI,t
Nicaragua,Italy,2011,10,9,2,0,1,IT,NI,t
Nicaragua,Italy,2012,9,9,3,0,0,IT,NI,t
Nicaragua,Italy,2013,8,8,8,0,0,IT,NI,t
Nicaragua,Italy,2014,12,12,11,0,0,IT,NI,t
Nicaragua,Italy,2015,11,11,6,0,0,IT,NI,t
Nicaragua,Italy,2016,4,4,2,0,0,IT,NI,t
Nicaragua,Italy,2017,10,10,6,0,0,IT,NI,t
Nicaragua,Italy,2018,2,2,2,0,0,IT,NI,t
Nicaragua,Italy,2019,3,3,3,0,0,IT,NI,t
Nicaragua,Netherlands,2009,5,5,0,0,0,NL,NI,t
Nicaragua,Netherlands,2010,11,10,5,0,1,NL,NI,t
Nicaragua,Netherlands,2011,5,4,2,0,0,NL,NI,t
Nicaragua,Netherlands,2012,12,8,6,0,0,NL,NI,t
Nicaragua,Spain,2009,24,22,0,0,2,ES,NI,t
Nicaragua,Spain,2010,38,36,8,0,2,ES,NI,t
Nicaragua,Spain,2011,34,33,4,0,1,ES,NI,t
Nicaragua,Spain,2012,47,39,0,0,2,ES,NI,t
Nicaragua,Spain,2013,78,69,1,0,2,ES,NI,t
Nicaragua,Spain,2014,66,66,2,0,0,ES,NI,t
Nicaragua,Spain,2015,39,38,6,0,0,ES,NI,t
Nicaragua,Spain,2016,23,19,3,1,0,ES,NI,t
Nicaragua,Spain,2017,35,34,4,0,0,ES,NI,t
Nicaragua,Spain,2018,28,23,6,0,0,ES,NI,t
Nicaragua,Spain,2019,39,33,5,0,0,ES,NI,t
Nicaragua,Spain,2020,12,10,3,0,0,ES,NI,t
Nicaragua,Spain,2021,24,18,3,1,0,ES,NI,t
Niger,France,2009,1579,1207,0,0,372,FR,NE,f
Niger,France,2010,4751,4369,527,0,382,FR,NE,f
Niger,France,2011,4872,4431,670,0,441,FR,NE,f
Niger,France,2012,4807,4313,1357,0,494,FR,NE,f
Niger,France,2013,5451,4372,1556,579,500,FR,NE,f
Niger,France,2014,5476,4780,1843,221,475,FR,NE,f
Niger,France,2015,6065,5355,1491,33,548,FR,NE,f
Niger,France,2016,5800,5072,1491,111,543,FR,NE,f
Niger,France,2017,5724,5008,1422,61,543,FR,NE,f
Niger,France,2018,6171,5340,1672,51,653,FR,NE,f
Niger,France,2019,6674,5570,2459,53,949,FR,NE,f
Niger,France,2020,1349,1089,431,27,230,FR,NE,f
Niger,France,2021,2589,2158,746,15,287,FR,NE,f
Niger,Spain,2009,71,41,0,0,30,ES,NE,f
Niger,Spain,2010,141,117,0,0,24,ES,NE,f
Niger,Spain,2011,163,137,0,0,15,ES,NE,f
Niger,Spain,2012,353,291,15,0,26,ES,NE,f
Niger,Spain,2013,550,449,60,14,18,ES,NE,f
Niger,Spain,2014,612,502,135,19,43,ES,NE,f
Niger,Spain,2015,637,517,194,26,51,ES,NE,f
Niger,Spain,2016,625,515,118,16,46,ES,NE,f
Niger,Spain,2017,567,487,154,4,44,ES,NE,f
Niger,Spain,2018,840,664,222,24,131,ES,NE,f
Niger,Spain,2019,876,662,266,12,161,ES,NE,f
Niger,Spain,2020,134,91,37,1,29,ES,NE,f
Niger,Spain,2021,306,197,71,1,72,ES,NE,f
Nigeria,Austria,2009,1547,881,0,0,666,AT,NG,f
Nigeria,Austria,2010,1160,989,175,0,171,AT,NG,f
Nigeria,Austria,2011,1225,741,216,0,484,AT,NG,f
Nigeria,Austria,2012,852,620,147,0,232,AT,NG,f
Nigeria,Austria,2013,1379,1166,316,23,190,AT,NG,f
Nigeria,Austria,2014,1218,907,213,39,272,AT,NG,f
Nigeria,Austria,2015,1786,1315,146,52,419,AT,NG,f
Nigeria,Austria,2016,1326,813,70,45,468,AT,NG,f
Nigeria,Austria,2017,1522,823,121,63,636,AT,NG,f
Nigeria,Austria,2018,1933,950,147,90,893,AT,NG,f
Nigeria,Austria,2019,2280,1221,165,54,1058,AT,NG,f
Nigeria,Austria,2020,266,162,38,22,82,AT,NG,f
Nigeria,Austria,2021,467,429,407,0,38,AT,NG,f
Nigeria,Belgium,2009,3004,2015,0,0,989,BE,NG,f
Nigeria,Belgium,2010,3586,2250,1289,0,1336,BE,NG,f
Nigeria,Belgium,2011,3534,2195,1196,0,1339,BE,NG,f
Nigeria,Belgium,2012,5115,2568,1003,0,1972,BE,NG,f
Nigeria,Belgium,2013,4636,2166,719,37,2175,BE,NG,f
Nigeria,Belgium,2014,4223,2426,862,132,1722,BE,NG,f
Nigeria,Belgium,2015,4375,2303,709,73,1881,BE,NG,f
Nigeria,Belgium,2016,2841,1402,384,47,1315,BE,NG,f
Nigeria,Belgium,2017,3077,1424,709,24,1388,BE,NG,f
Nigeria,Belgium,2018,3827,1898,1519,77,1756,BE,NG,f
Nigeria,Belgium,2019,5445,2705,2317,49,2459,BE,NG,f
Nigeria,Belgium,2020,1195,616,580,13,528,BE,NG,f
